Date,aapl_adj_close,msft_adj_close_lag,googl_adj_close_lag,amzn_adj_close_lag,tsla_adj_close_lag,meta_adj_close_lag,sp500_adj_close_lag,10y_treasury_yield_lag,aapl_sma_10_lag,aapl_ema_20_lag
2017-12-12,40.437042236328125,79.1244888305664,52.46857833862305,58.44599914550781,21.92733383178711,178.50254821777344,2659.989990234375,2.384999990463257,40.16055870056152,40.13956110083549
2017-12-13,40.571292877197266,79.44943237304688,52.3089714050293,58.25400161743164,22.735332489013672,176.42880249023438,2664.110107421875,2.4030001163482666,40.12829322814942,40.16789263754908
2017-12-14,40.559513092041016,79.23589324951172,52.43965148925781,58.20650100708008,22.60199928283691,177.7647705078125,2662.85009765625,2.3489999771118164,40.19400138854981,40.206311707991766
2017-12-15,40.971656799316406,78.6231918334961,52.74290084838867,58.7130012512207,22.525999069213867,177.85450744628906,2652.010009765625,2.3459999561309814,40.202714920043945,40.23994993504407
2017-12-18,41.54864501953125,80.62843322753906,53.46760177612305,58.957000732421875,22.89666748046875,179.6391143798828,2675.81005859375,2.3550000190734863,40.271483993530275,40.30963630307001
2017-12-19,41.10589599609375,80.19210815429688,54.12049102783203,59.52899932861328,22.591333389282227,180.2772216796875,2690.159912109375,2.3919999599456787,40.42739067077637,40.427637133209174
2017-12-20,41.061153411865234,79.68152618408203,53.85564041137695,59.36899948120117,22.073333740234375,178.9711456298828,2681.469970703125,2.4630000591278076,40.54278984069824,40.49223321538866
2017-12-21,41.216583251953125,79.39372253417969,53.545413970947266,58.88100051879883,21.93199920654297,177.3560028076172,2679.25,2.496999979019165,40.66855239868164,40.54641609124357
2017-12-22,41.216583251953125,79.3751449584961,53.410247802734375,58.737998962402344,22.110666275024418,176.9173126220703,2684.570068359375,2.4809999465942383,40.80255813598633,40.61024153512067
2017-12-26,40.1709098815918,79.38442993164062,53.310997009277344,58.417999267578125,21.68000030517578,176.66806030273438,2683.340087890625,2.484999895095825,40.93538627624512,40.667988365295194
2017-12-27,40.17798614501953,79.28231811523438,53.160865783691406,58.8380012512207,21.152666091918945,175.46170043945312,2680.5,2.4670000076293945,40.88592758178711,40.620647557323444
2017-12-28,40.29103469848633,79.57010650634766,52.87906265258789,59.112998962402344,20.775999069213867,177.08680725097656,2682.6201171875,2.4140000343322754,40.86002197265625,40.578489327580215
2017-12-29,39.8553352355957,79.57941436767578,52.667091369628906,59.30500030517578,21.02400016784668,177.3859100341797,2687.5400390625,2.431999921798706,40.83199615478516,40.55111269623794
2018-01-02,40.56893157958984,79.41230010986328,52.53990173339844,58.4734992980957,20.75666618347168,175.9302978515625,2673.610107421875,2.4049999713897705,40.76157836914062,40.48484817617677
2018-01-03,40.56186294555664,79.79289245605469,53.5279541015625,59.45050048828125,21.368667602539062,180.8753967285156,2695.81005859375,2.4649999141693115,40.72130584716797,40.49285611935897
2018-01-04,40.75027084350586,80.16426086425781,54.44119644165039,60.209999084472656,21.149999618530273,184.1156463623047,2713.06005859375,2.447000026702881,40.622627639770506,40.49942819804446
2018-01-05,41.21421813964844,80.86982727050781,54.65266799926758,60.47949981689453,20.974666595458984,183.77667236328125,2723.989990234375,2.453000068664551,40.58706512451172,40.52331797380269
2018-01-08,41.061153411865234,81.87245178222656,55.37737655639648,61.457000732421875,21.10533332824707,186.2891082763672,2743.14990234375,2.4760000705718994,40.60237159729004,40.589117989597526
2018-01-09,41.05643844604492,81.95600891113281,55.57289123535156,62.34349822998047,22.42733383178711,187.71481323242188,2747.7099609375,2.4800000190734863,40.58682861328125,40.63407374409921
2018-01-10,41.04702377319336,81.90032196044922,55.50206756591797,62.6349983215332,22.246000289916992,187.3060302734375,2751.2900390625,2.5460000038146973,40.57081413269043,40.674298953808325
2018-01-11,41.28016662597656,81.52896881103516,55.36989212036133,62.71649932861328,22.31999969482422,187.276123046875,2748.22998046875,2.549999952316284,40.65842552185059,40.70979655565452
2018-01-12,41.7064323425293,81.77033996582031,55.46516036987305,63.83399963378906,22.530000686645508,187.20635986328125,2767.56005859375,2.5309998989105225,40.76864356994629,40.76411751473281
2018-01-16,41.49449157714844,83.18145751953125,56.39286422729492,65.26000213623047,22.4146671295166,178.83155822753906,2786.239990234375,2.552000045776367,40.910183334350585,40.853861784046764
2018-01-17,42.17981719970703,82.02098846435547,56.395355224609375,65.24299621582031,22.67066764831543,177.85450744628906,2776.419921875,2.5439999103546143,41.07409896850586,40.91487414529454
2018-01-18,42.21749496459961,83.68276977539062,56.8143196105957,64.75,23.143999099731445,177.06687927246094,2802.56005859375,2.578000068664551,41.23518753051758,41.03534491238145
2018-01-19,42.02908706665039,83.64561462402344,56.658203125,64.66600036621094,22.971332550048828,179.26028442382812,2798.030029296875,2.611000061035156,41.400750732421876,41.14793063164032
2018-01-22,41.685245513916016,83.55278015136719,57.03377532958984,64.72899627685547,23.334667205810547,180.7457733154297,2810.300048828125,2.63700008392334,41.52863235473633,41.23185029211747
2018-01-23,41.69466781616211,85.0474624633789,58.06422424316406,66.3655014038086,23.437332153320312,184.81353759765625,2832.969970703125,2.6649999618530273,41.575735092163086,41.27503078943162
2018-01-24,41.0305290222168,85.31669616699219,58.663238525390625,68.12699890136719,23.519332885742188,188.78160095214844,2839.1298828125,2.624000072479248,41.63908653259277,41.31499622054881
2018-01-25,40.298091888427734,85.2424087524414,58.41984176635742,67.87550354003906,23.05933380126953,185.9900054931641,2837.5400390625,2.6540000438690186,41.63649559020996,41.28790410642195
2018-01-26,40.392311096191406,85.71589660644531,58.96099853515625,68.89749908447266,22.50933265686035,186.9172210693359,2839.25,2.621000051498413,41.561602401733396,41.193636276136786
2018-01-29,39.55624008178711,87.32195281982422,59.23133087158203,70.10250091552734,22.856666564941406,189.4296417236328,2872.8701171875,2.6619999408721924,41.47281684875488,41.117319592332464
2018-01-30,39.32309341430664,87.19196319580078,59.177467346191406,70.88400268554688,23.302000045776367,185.42172241210935,2853.530029296875,2.6989998817443848,41.25779762268066,40.96864535323291
2018-01-31,39.43141555786133,86.09651184082031,58.72309112548828,71.89099884033203,23.05466651916504,186.55828857421875,2822.429931640625,2.7260000705718994,41.04065780639648,40.81192612095422
2018-02-01,39.51385498046875,88.20388793945312,58.96499252319336,72.54450225830078,23.62066650390625,186.32899475097656,2823.81005859375,2.7200000286102295,40.765817642211914,40.68044892446918
2018-02-02,37.799339294433594,87.50759887695312,58.933570861816406,69.5,23.28333282470703,192.5103759765625,2821.97998046875,2.7730000019073486,40.495453643798825,40.56934473932628
2018-02-05,36.854942321777344,85.20528411865234,55.821773529052734,71.49749755859375,22.916667938232425,189.7088165283203,2762.1298828125,2.8540000915527344,40.07247886657715,40.30553469695555
2018-02-06,38.39518356323242,81.69607543945312,52.9882926940918,69.5,22.208667755126953,180.71588134765625,2648.93994140625,2.7939999103546143,39.58944854736328,39.976906851700484
2018-02-07,37.57324981689453,84.78752136230469,54.08757400512695,72.14199829101562,22.264667510986328,184.7537078857422,2695.139892578125,2.7679998874664307,39.259500122070314,39.826266538513046
2018-02-08,36.53936004638672,83.19073486328125,52.64015579223633,70.83899688720703,23.0,179.6391143798828,2681.659912109375,2.8440001010894775,38.91377220153809,39.61169351740652
2018-02-09,36.986289978027344,78.92025756835938,50.26104736328125,67.5250015258789,21.01533317565918,171.06494140625,2581.0,2.8510000705718994,38.537899017333984,39.31909032969035
2018-02-12,38.476043701171875,81.86317443847656,52.18428421020508,66.9800033569336,20.69466781616211,175.5813446044922,2619.550048828125,2.8289999961853027,38.197296905517575,39.0969188676272
2018-02-13,38.86148452758789,82.7451171875,52.59775924682617,69.3115005493164,21.048667907714844,175.8804473876953,2656.0,2.8570001125335693,38.089277267456055,39.037787899393365
2018-02-14,39.5779914855957,83.39496612548828,52.576812744140625,70.72550201416016,21.577333450317383,172.63021850585938,2662.93994140625,2.8399999141693115,38.04311637878418,39.02099710207856
2018-02-15,40.90694808959961,84.7008056640625,53.50251770019531,72.55249786376953,21.487333297729492,178.98110961914062,2698.6298828125,2.913000106811523,38.057773971557616,39.07404418622305
2018-02-16,40.77454376220703,86.42633819580078,54.43321228027344,73.08799743652344,22.271333694458008,179.4197998046875,2731.199951171875,2.8910000324249268,38.1970832824707,39.248606462735104
2018-02-20,40.63738632202149,85.81073760986328,54.63970184326172,72.43450164794922,22.36599922180176,176.8275909423828,2732.219970703125,2.877000093460083,38.49460372924805,39.393933824589574
2018-02-21,40.45293426513672,86.48228454589844,55.04320526123047,73.4175033569336,22.31800079345703,175.4816436767578,2716.260009765625,2.8929998874664307,38.87284812927246,39.51235787196404
2018-02-22,40.79108428955078,85.33502960205078,55.549949645996094,74.14600372314453,22.219999313354492,177.37594604492188,2701.330078125,2.943000078201294,39.07862319946289,39.60193657607572
2018-02-23,41.50050354003906,85.55889129638672,55.35792541503906,74.26699829101562,23.07799911499023,178.45269775390625,2703.9599609375,2.9170000553131104,39.40040664672851,39.71518873926382
2018-02-26,42.3210563659668,87.73214721679688,56.26517868041992,75.0,23.469999313354492,182.7397918701172,2747.300048828125,2.871000051498413,39.89652099609375,39.885218720290034
2018-02-27,42.18390274047851,89.00066375732422,57.04375076293945,76.09750366210938,23.82799911499023,184.37486267089844,2779.60009765625,2.8589999675750732,40.4299976348877,40.117203257973536
2018-02-28,42.12005233764648,87.86271667480469,55.73748779296875,75.5989990234375,23.39933204650879,180.9152984619141,2744.280029296875,2.9079999923706055,40.80078353881836,40.31403178011686
2018-03-01,41.38225936889648,87.4616470336914,55.059661865234375,75.62249755859375,22.87066650390625,177.78472900390625,2713.830078125,2.868000030517578,41.12664031982422,40.486033737976825
2018-03-02,41.66840744018555,86.60354614257812,53.438175201416016,74.67250061035156,22.062000274658203,175.411865234375,2677.669921875,2.803999900817871,41.30706710815429,40.57138855996917
2018-03-05,41.812644958496094,86.79009246826172,54.0731086730957,75.01249694824219,22.341333389282227,176.08981323242188,2691.25,2.8570001125335693,41.38321304321288,40.67586654856121
2018-03-06,41.77717208862305,87.34040069580078,54.60279083251953,76.18049621582031,22.22333335876465,179.85845947265625,2720.93994140625,2.88100004196167,41.487023162841794,40.7841311590312
2018-03-07,41.38936233520508,87.04191589355469,54.909034729003906,76.88200378417969,21.8799991607666,179.24032592773438,2728.1201171875,2.877000093460083,41.601001739501946,40.878706485658995
2018-03-08,41.84101486206055,87.54561614990234,55.614288330078125,77.25,22.15333366394043,183.1585235595703,2726.800048828125,2.882999897003174,41.69464454650878,40.927340376091955
2018-03-09,42.55988693237305,88.07725524902344,56.32952117919922,77.59300231933594,21.940000534057617,181.7926483154297,2738.969970703125,2.865999937057495,41.79963760375976,41.01435699380325
2018-03-12,42.97133255004883,90.04529571533203,57.89863204956055,78.94450378417969,21.81133270263672,184.67396545410156,2786.570068359375,2.8940000534057617,41.90557594299316,41.161550321286086
2018-03-13,42.55752182006836,90.25983428955078,58.15250778198242,79.91950225830078,23.034000396728516,184.20538330078125,2783.02001953125,2.869999885559082,41.97060356140136,41.3339105335492
2018-03-14,42.19571304321289,88.0586166381836,56.85471725463867,79.40899658203125,22.78933334350586,181.3340301513672,2765.31005859375,2.8480000495910645,42.00796546936034,41.45044494178912
2018-03-15,42.245365142822266,87.53626251220703,57.302608489990234,79.55000305175781,21.775333404541016,183.6370849609375,2749.47998046875,2.816999912261963,42.01553153991699,41.521422856210435
2018-03-16,42.096397399902344,87.84407806396484,57.38839340209961,79.11599731445312,21.706666946411133,183.30807495117188,2747.330078125,2.825999975204468,42.10184211730957,41.590369740649656
2018-03-19,41.45320892333984,88.23580169677734,56.58089447021485,78.58399963378906,21.42333221435547,184.53439331054688,2752.010009765625,2.8480000495910645,42.14464111328125,41.63856285105467
2018-03-20,41.43902587890625,86.64086151123047,54.86764144897461,77.24649810791016,20.90399932861328,172.0419921875,2712.919921875,2.8450000286102295,42.108697509765626,41.62091009603421
2018-03-21,40.5002326965332,86.86470794677734,54.654666900634766,79.32550048828125,20.703332901000977,167.64523315429688,2716.93994140625,2.878999948501587,42.074882888793944,41.60358778964107
2018-03-22,39.92795944213867,86.25843811035156,54.56489181518555,79.09300231933594,21.10199928283691,168.8815155029297,2711.929931640625,2.9070000648498535,41.985969924926756,41.49850635220223
2018-03-23,39.00337600708008,83.74940490722656,52.527435302734375,77.24600219726562,20.606666564941406,164.39503479003906,2643.68994140625,2.8320000171661377,41.79466438293457,41.3489304560057
2018-03-26,40.85493087768555,81.31499481201172,51.20071792602539,74.77799987792969,20.1026668548584,158.91152954101562,2588.260009765625,2.8299999237060547,41.43901329040527,41.12554431801278
2018-03-27,39.807369232177734,87.47096252441406,52.57431411743164,77.79299926757812,20.278667449951172,159.57952880859375,2658.550048828125,2.8429999351501465,41.227373123168945,41.09977160941018
2018-03-28,39.36753463745117,83.45095825195312,50.22264099121094,74.85250091552734,18.61199951171875,151.7630615234375,2612.6201171875,2.7860000133514404,40.952357864379884,40.97668566872138
2018-03-29,39.67494583129883,83.3763198852539,50.134857177734375,71.57099914550781,17.185333251953125,152.5706329345703,2605.0,2.7750000953674316,40.66954002380371,40.82343318955279
2018-04-02,39.414833068847656,85.12982940673828,51.72890853881836,72.36699676513672,17.742000579833984,159.31031799316406,2640.8701171875,2.740999937057495,40.41249809265137,40.71405344114765
2018-04-03,39.8192024230957,82.56484985351562,50.50643539428711,68.59950256347656,16.832000732421875,154.9235382080078,2581.8798828125,2.7320001125335693,40.1443416595459,40.59031816759527
2018-04-04,40.580623626708984,83.6748046875,50.80818939208984,69.60250091552734,17.8353328704834,155.64138793945312,2614.449951171875,2.7839999198913574,39.98094100952149,40.516878572881026
2018-04-05,40.86203384399414,86.11853790283203,51.35832977294922,70.52850341796875,19.12933349609375,154.63441467285156,2644.68994140625,2.788000106811523,39.89510078430176,40.52294953038845
2018-04-06,39.816837310791016,86.16516876220703,51.50446701049805,72.5875015258789,20.381332397460938,158.86167907714844,2662.840087890625,2.8320000171661377,39.93128089904785,40.555243274541375
2018-04-09,40.21173477172851,84.1598129272461,50.372772216796875,70.2614974975586,19.953332901000977,156.7281036376953,2604.469970703125,2.7750000953674316,39.92016868591308,40.48491889704134
2018-04-10,40.96844482421875,84.6634750366211,50.878517150878906,70.30400085449219,19.310667037963867,157.45591735839844,2613.159912109375,2.7860000133514404,40.04100456237793,40.45890136129726
2018-04-11,40.77689743041992,86.63150024414062,51.696990966796875,71.81099700927734,20.31333351135254,164.5445556640625,2656.8701171875,2.796999931335449,40.05235595703125,40.507429310146925
2018-04-12,41.17889022827149,85.6801528930664,51.12640380859375,71.35250091552734,20.062000274658203,165.8207244873047,2642.18994140625,2.7899999618530273,40.14930877685547,40.53309294064911
2018-04-13,41.31840896606445,87.28443145751953,51.73638916015625,72.42500305175781,19.60533332824707,163.37808227539062,2663.989990234375,2.8340001106262207,40.3304443359375,40.59459744423219
2018-04-16,41.576168060302734,86.81806945800781,51.67404556274414,71.53949737548828,20.022666931152344,164.02613830566406,2656.300048828125,2.8289999961853027,40.494790649414064,40.663531874882885
2018-04-17,42.14842987060547,87.83475494384766,52.17580795288086,72.07499694824219,19.413999557495117,164.33522033691406,2677.840087890625,2.8320000171661377,40.71092414855957,40.75044960682763
2018-04-18,42.05384063720703,89.6069107055664,53.83469772338867,75.19149780273438,19.179332733154297,168.15370178222656,2706.389892578125,2.813999891281128,40.94384689331055,40.88359058433028
2018-04-19,40.86203384399414,89.95204162597656,53.63668441772461,76.39199829101562,19.55666732788086,165.86061096191406,2708.639892578125,2.867000102996826,41.091168594360354,40.99504297031854
2018-04-20,39.18782424926758,89.64424133300781,54.337947845458984,77.84549713134766,20.005332946777344,167.59539794921875,2693.1298828125,2.9140000343322754,41.091168594360354,40.98237543447812
2018-04-23,39.074310302734375,88.60889434814453,53.732948303222656,76.37449645996094,19.34933280944824,165.78085327148438,2670.139892578125,2.950999975204468,41.028267288208006,40.811465797791406
2018-04-24,38.53042221069336,88.93534851074219,53.55788040161133,75.89299774169922,18.891332626342773,165.3421630859375,2670.2900390625,2.9730000495910645,40.91452484130859,40.64602241730979
2018-04-25,38.69832229614258,86.8553695678711,51.00570297241211,73.00450134277344,18.8973331451416,159.21063232421875,2634.56005859375,2.9830000400543213,40.670722579956056,40.44453668334632
2018-04-26,38.83312225341797,86.09989166259766,51.023162841796875,73.00849914550781,18.71266746520996,159.21063232421875,2639.39990234375,3.0239999294281006,40.46286506652832,40.27823055123168
2018-04-27,38.38381576538086,87.91867065429688,52.03664779663086,75.89800262451172,19.031999588012695,173.63720703125,2666.93994140625,2.990000009536743,40.22828826904297,40.14060118953513
2018-04-30,39.07904052734375,89.37374114990234,51.44511413574219,78.63099670410156,19.60533332824707,173.06890869140625,2669.909912109375,2.9570000171661377,39.93482894897461,39.97328829199663
2018-05-01,39.98709487915039,87.22846221923828,50.80320358276367,78.30650329589844,19.593332290649418,171.4836883544922,2648.050048828125,2.936000108718872,39.68511619567871,39.888121838220165
2018-05-02,41.753509521484375,88.60889434814453,51.90896224975586,79.11299896240234,19.994667053222656,173.33810424804688,2654.800048828125,2.9760000705718994,39.4689826965332,39.89754784211828
2018-05-03,41.82919692993164,87.21914672851562,51.17578125,78.48400115966797,20.07666778564453,175.54148864746094,2635.669921875,2.9639999866485596,39.43894958496094,40.074306097296
